shipment_id,order_id,dispatch_date,expected_delivery_date,actual_delivery_date,delivered_qty,freight_cost,region
SHP_ORD_0010524,ORD_0010524,2023-05-13,2023-05-17,2023-05-17,17,84.0,East
SHP_ORD_0010525,ORD_0010525,2023-05-13,2023-05-17,2023-05-17,22,94.0,East
SHP_ORD_0010526,ORD_0010526,2023-05-13,2023-05-17,2023-05-17,25,100.0,East
SHP_ORD_0010527,ORD_0010527,2023-05-14,2023-05-17,2023-05-17,7,64.0,East
SHP_ORD_0010528,ORD_0010528,2023-05-13,2023-05-16,2023-05-16,25,100.0,East
SHP_ORD_0010529,ORD_0010529,2023-05-14,2023-05-19,2023-05-19,16,82.0,East
SHP_ORD_0010530,ORD_0010530,2023-05-13,2023-05-16,2023-05-16,9,68.0,East
SHP_ORD_0010531,ORD_0010531,2023-05-14,2023-05-17,2023-05-17,22,94.0,East
SHP_ORD_0010532,ORD_0010532,2023-05-13,2023-05-17,2023-05-17,38,126.0,East
SHP_ORD_0010533,ORD_0010533,2023-05-13,2023-05-17,2023-05-17,41,132.0,East
SHP_ORD_0010534,ORD_0010534,2023-05-13,2023-05-16,2023-05-16,25,100.0,East
SHP_ORD_0010535,ORD_0010535,2023-05-13,2023-05-16,2023-05-16,26,102.0,East
SHP_ORD_0010536,ORD_0010536,2023-05-14,2023-05-16,2023-05-16,33,116.0,East
SHP_ORD_0010537,ORD_0010537,2023-05-13,2023-05-15,2023-05-15,26,102.0,East
SHP_ORD_0010538,ORD_0010538,2023-05-13,2023-05-16,2023-05-16,12,74.0,East
SHP_ORD_0010539,ORD_0010539,2023-05-13,2023-05-18,2023-05-18,26,102.0,East
SHP_ORD_0010540,ORD_0010540,2023-05-14,2023-05-17,2023-05-17,26,102.0,East
SHP_ORD_0010541,ORD_0010541,2023-05-13,2023-05-17,2023-05-17,7,64.0,West
SHP_ORD_0010542,ORD_0010542,2023-05-13,2023-05-15,2023-05-15,39,128.0,West
SHP_ORD_0010543,ORD_0010543,2023-05-14,2023-05-17,2023-05-17,33,116.0,West
SHP_ORD_0010544,ORD_0010544,2023-05-13,2023-05-18,2023-05-18,27,104.0,West
SHP_ORD_0010545,ORD_0010545,2023-05-14,2023-05-19,2023-05-21,17,126.0,West
SHP_ORD_0010546,ORD_0010546,2023-05-13,2023-05-18,2023-05-18,31,112.0,West
SHP_ORD_0010547,ORD_0010547,2023-05-14,2023-05-19,2023-05-19,15,80.0,West
SHP_ORD_0010548,ORD_0010548,2023-05-14,2023-05-18,2023-05-18,29,108.0,West
SHP_ORD_0010549,ORD_0010549,2023-05-14,2023-05-16,2023-05-16,5,60.0,West
SHP_ORD_0010550,ORD_0010550,2023-05-13,2023-05-15,2023-05-15,7,64.0,West
SHP_ORD_0010551,ORD_0010551,2023-05-14,2023-05-19,2023-05-19,28,106.0,West
SHP_ORD_0010552,ORD_0010552,2023-05-13,2023-05-17,2023-05-17,52,154.0,West
SHP_ORD_0010553,ORD_0010553,2023-05-14,2023-05-16,2023-05-16,32,114.0,West
SHP_ORD_0010554,ORD_0010554,2023-05-13,2023-05-18,2023-05-18,39,128.0,West
SHP_ORD_0010555,ORD_0010555,2023-05-13,2023-05-15,2023-05-15,41,132.0,West
SHP_ORD_0010556,ORD_0010556,2023-05-14,2023-05-16,2023-05-19,26,153.0,West
SHP_ORD_0010557,ORD_0010557,2023-05-13,2023-05-15,2023-05-15,27,104.0,West
SHP_ORD_0010558,ORD_0010558,2023-05-13,2023-05-18,2023-05-18,8,66.0,West
SHP_ORD_0010559,ORD_0010559,2023-05-13,2023-05-16,2023-05-16,43,136.0,West
SHP_ORD_0010560,ORD_0010560,2023-05-14,2023-05-19,2023-05-19,19,88.0,West
SHP_ORD_0010561,ORD_0010561,2023-05-14,2023-05-19,2023-05-19,8,66.0,North
SHP_ORD_0010562,ORD_0010562,2023-05-14,2023-05-16,2023-05-18,48,219.0,North
SHP_ORD_0010563,ORD_0010563,2023-05-14,2023-05-18,2023-05-18,41,132.0,North
SHP_ORD_0010564,ORD_0010564,2023-05-15,2023-05-18,2023-05-18,22,94.0,North
SHP_ORD_0010565,ORD_0010565,2023-05-15,2023-05-18,2023-05-18,30,110.0,North
SHP_ORD_0010566,ORD_0010566,2023-05-15,2023-05-20,2023-05-20,57,164.0,North
SHP_ORD_0010567,ORD_0010567,2023-05-15,2023-05-19,2023-05-19,8,66.0,North
SHP_ORD_0010568,ORD_0010568,2023-05-15,2023-05-19,2023-05-19,43,136.0,North
SHP_ORD_0010569,ORD_0010569,2023-05-14,2023-05-18,2023-05-18,21,92.0,North
SHP_ORD_0010570,ORD_0010570,2023-05-14,2023-05-16,2023-05-16,7,64.0,North
SHP_ORD_0010571,ORD_0010571,2023-05-14,2023-05-18,2023-05-18,35,120.0,North
SHP_ORD_0010572,ORD_0010572,2023-05-14,2023-05-17,2023-05-17,52,154.0,North
SHP_ORD_0010573,ORD_0010573,2023-05-15,2023-05-20,2023-05-20,46,142.0,North
SHP_ORD_0010574,ORD_0010574,2023-05-14,2023-05-17,2023-05-17,46,142.0,North
SHP_ORD_0010575,ORD_0010575,2023-05-15,2023-05-19,2023-05-19,53,156.0,North
SHP_ORD_0010576,ORD_0010576,2023-05-15,2023-05-17,2023-05-17,40,130.0,North
SHP_ORD_0010577,ORD_0010577,2023-05-15,2023-05-18,2023-05-18,34,118.0,North
SHP_ORD_0010578,ORD_0010578,2023-05-15,2023-05-20,2023-05-20,10,70.0,North
SHP_ORD_0010579,ORD_0010579,2023-05-15,2023-05-17,2023-05-17,61,172.0,North
SHP_ORD_0010580,ORD_0010580,2023-05-15,2023-05-18,2023-05-18,33,116.0,North
SHP_ORD_0010581,ORD_0010581,2023-05-15,2023-05-18,2023-05-18,11,72.0,South
SHP_ORD_0010582,ORD_0010582,2023-05-15,2023-05-18,2023-05-18,30,110.0,South
SHP_ORD_0010583,ORD_0010583,2023-05-14,2023-05-17,2023-05-17,35,120.0,South
SHP_ORD_0010584,ORD_0010584,2023-05-14,2023-05-17,2023-05-17,35,120.0,South
SHP_ORD_0010585,ORD_0010585,2023-05-15,2023-05-17,2023-05-17,25,100.0,South
SHP_ORD_0010586,ORD_0010586,2023-05-14,2023-05-17,2023-05-17,42,134.0,South
SHP_ORD_0010587,ORD_0010587,2023-05-14,2023-05-19,2023-05-19,8,66.0,South
SHP_ORD_0010588,ORD_0010588,2023-05-14,2023-05-18,2023-05-18,39,128.0,South
SHP_ORD_0010589,ORD_0010589,2023-05-14,2023-05-16,2023-05-16,19,88.0,South
SHP_ORD_0010590,ORD_0010590,2023-05-14,2023-05-19,2023-05-19,10,70.0,South
SHP_ORD_0010591,ORD_0010591,2023-05-14,2023-05-18,2023-05-18,26,102.0,South
SHP_ORD_0010592,ORD_0010592,2023-05-14,2023-05-17,2023-05-17,53,156.0,South
SHP_ORD_0010593,ORD_0010593,2023-05-15,2023-05-19,2023-05-19,42,134.0,South
SHP_ORD_0010594,ORD_0010594,2023-05-14,2023-05-16,2023-05-16,41,132.0,South
SHP_ORD_0010595,ORD_0010595,2023-05-15,2023-05-19,2023-05-19,36,122.0,South
SHP_ORD_0010596,ORD_0010596,2023-05-15,2023-05-18,2023-05-18,33,116.0,South
SHP_ORD_0010597,ORD_0010597,2023-05-14,2023-05-17,2023-05-17,26,102.0,South
SHP_ORD_0010598,ORD_0010598,2023-05-15,2023-05-18,2023-05-21,15,120.0,South
SHP_ORD_0010599,ORD_0010599,2023-05-14,2023-05-18,2023-05-18,46,142.0,South
SHP_ORD_0010600,ORD_0010600,2023-05-15,2023-05-19,2023-05-19,24,98.0,South
SHP_ORD_0010601,ORD_0010601,2023-05-14,2023-05-16,2023-05-16,13,76.0,East
SHP_ORD_0010602,ORD_0010602,2023-05-14,2023-05-19,2023-05-19,43,136.0,East
SHP_ORD_0010603,ORD_0010603,2023-05-15,2023-05-18,2023-05-18,35,120.0,East
SHP_ORD_0010604,ORD_0010604,2023-05-14,2023-05-16,2023-05-16,16,82.0,East
SHP_ORD_0010605,ORD_0010605,2023-05-15,2023-05-17,2023-05-17,23,96.0,East
SHP_ORD_0010606,ORD_0010606,2023-05-14,2023-05-19,2023-05-19,33,116.0,East
SHP_ORD_0010607,ORD_0010607,2023-05-15,2023-05-17,2023-05-17,7,64.0,East
SHP_ORD_0010608,ORD_0010608,2023-05-14,2023-05-16,2023-05-16,32,114.0,East
SHP_ORD_0010609,ORD_0010609,2023-05-14,2023-05-17,2023-05-20,14,117.0,East
SHP_ORD_0010610,ORD_0010610,2023-05-15,2023-05-20,2023-05-20,10,70.0,East
SHP_ORD_0010611,ORD_0010611,2023-05-14,2023-05-19,2023-05-20,34,177.0,East
SHP_ORD_0010612,ORD_0010612,2023-05-14,2023-05-19,2023-05-19,51,152.0,East
SHP_ORD_0010613,ORD_0010613,2023-05-14,2023-05-18,2023-05-19,41,198.0,East
SHP_ORD_0010614,ORD_0010614,2023-05-15,2023-05-20,2023-05-20,38,126.0,East
SHP_ORD_0010615,ORD_0010615,2023-05-15,2023-05-20,2023-05-21,43,204.0,East
SHP_ORD_0010616,ORD_0010616,2023-05-15,2023-05-20,2023-05-20,44,138.0,East
SHP_ORD_0010617,ORD_0010617,2023-05-15,2023-05-17,2023-05-17,17,84.0,East
SHP_ORD_0010618,ORD_0010618,2023-05-15,2023-05-18,2023-05-18,11,72.0,East
SHP_ORD_0010619,ORD_0010619,2023-05-15,2023-05-17,2023-05-17,42,134.0,East
SHP_ORD_0010620,ORD_0010620,2023-05-14,2023-05-16,2023-05-16,24,98.0,East
SHP_ORD_0010621,ORD_0010621,2023-05-15,2023-05-18,2023-05-18,12,74.0,West
SHP_ORD_0010622,ORD_0010622,2023-05-14,2023-05-17,2023-05-17,38,126.0,West
SHP_ORD_0010623,ORD_0010623,2023-05-14,2023-05-18,2023-05-18,36,122.0,West
SHP_ORD_0010624,ORD_0010624,2023-05-14,2023-05-18,2023-05-18,26,102.0,West
SHP_ORD_0010625,ORD_0010625,2023-05-14,2023-05-16,2023-05-16,28,106.0,West
SHP_ORD_0010626,ORD_0010626,2023-05-14,2023-05-17,2023-05-17,34,118.0,West
SHP_ORD_0010627,ORD_0010627,2023-05-15,2023-05-18,2023-05-18,10,70.0,West
SHP_ORD_0010628,ORD_0010628,2023-05-15,2023-05-17,2023-05-17,32,114.0,West
SHP_ORD_0010629,ORD_0010629,2023-05-14,2023-05-19,2023-05-20,19,132.0,West
SHP_ORD_0010630,ORD_0010630,2023-05-14,2023-05-18,2023-05-18,11,72.0,West
SHP_ORD_0010631,ORD_0010631,2023-05-15,2023-05-20,2023-05-23,25,150.0,West
SHP_ORD_0010632,ORD_0010632,2023-05-15,2023-05-17,2023-05-17,36,122.0,West
SHP_ORD_0010633,ORD_0010633,2023-05-15,2023-05-17,2023-05-17,31,112.0,West
SHP_ORD_0010634,ORD_0010634,2023-05-14,2023-05-16,2023-05-16,43,136.0,West
SHP_ORD_0010635,ORD_0010635,2023-05-15,2023-05-17,2023-05-17,38,126.0,West
SHP_ORD_0010636,ORD_0010636,2023-05-14,2023-05-19,2023-05-19,41,132.0,West
SHP_ORD_0010637,ORD_0010637,2023-05-14,2023-05-17,2023-05-17,23,96.0,West
SHP_ORD_0010638,ORD_0010638,2023-05-15,2023-05-17,2023-05-18,10,105.0,West
SHP_ORD_0010639,ORD_0010639,2023-05-15,2023-05-17,2023-05-20,33,174.0,West
SHP_ORD_0010640,ORD_0010640,2023-05-14,2023-05-19,2023-05-19,25,100.0,West
SHP_ORD_0010641,ORD_0010641,2023-05-16,2023-05-19,2023-05-19,24,98.0,North
SHP_ORD_0010642,ORD_0010642,2023-05-15,2023-05-18,2023-05-18,49,148.0,North
SHP_ORD_0010643,ORD_0010643,2023-05-15,2023-05-17,2023-05-17,42,134.0,North
SHP_ORD_0010644,ORD_0010644,2023-05-15,2023-05-19,2023-05-19,28,106.0,North
SHP_ORD_0010645,ORD_0010645,2023-05-15,2023-05-17,2023-05-17,29,108.0,North
SHP_ORD_0010646,ORD_0010646,2023-05-15,2023-05-19,2023-05-19,38,126.0,North
SHP_ORD_0010647,ORD_0010647,2023-05-15,2023-05-17,2023-05-17,14,78.0,North
SHP_ORD_0010648,ORD_0010648,2023-05-16,2023-05-20,2023-05-20,41,132.0,North
SHP_ORD_0010649,ORD_0010649,2023-05-16,2023-05-21,2023-05-21,13,76.0,North
SHP_ORD_0010650,ORD_0010650,2023-05-15,2023-05-17,2023-05-17,16,82.0,North
SHP_ORD_0010651,ORD_0010651,2023-05-15,2023-05-17,2023-05-17,26,102.0,North
SHP_ORD_0010652,ORD_0010652,2023-05-16,2023-05-21,2023-05-21,47,144.0,North
SHP_ORD_0010653,ORD_0010653,2023-05-15,2023-05-17,2023-05-17,60,170.0,North
SHP_ORD_0010654,ORD_0010654,2023-05-15,2023-05-17,2023-05-17,40,130.0,North
SHP_ORD_0010655,ORD_0010655,2023-05-16,2023-05-18,2023-05-18,44,138.0,North
SHP_ORD_0010656,ORD_0010656,2023-05-15,2023-05-18,2023-05-18,45,140.0,North
SHP_ORD_0010657,ORD_0010657,2023-05-15,2023-05-19,2023-05-19,34,118.0,North
SHP_ORD_0010658,ORD_0010658,2023-05-16,2023-05-18,2023-05-18,13,76.0,North
SHP_ORD_0010659,ORD_0010659,2023-05-15,2023-05-19,2023-05-19,46,142.0,North
SHP_ORD_0010660,ORD_0010660,2023-05-15,2023-05-18,2023-05-18,25,100.0,North
SHP_ORD_0010661,ORD_0010661,2023-05-16,2023-05-19,2023-05-19,13,76.0,South
SHP_ORD_0010662,ORD_0010662,2023-05-15,2023-05-20,2023-05-23,43,204.0,South
SHP_ORD_0010663,ORD_0010663,2023-05-16,2023-05-21,2023-05-21,33,116.0,South
SHP_ORD_0010664,ORD_0010664,2023-05-16,2023-05-18,2023-05-18,29,108.0,South
SHP_ORD_0010665,ORD_0010665,2023-05-15,2023-05-19,2023-05-22,21,138.0,South
SHP_ORD_0010666,ORD_0010666,2023-05-16,2023-05-19,2023-05-22,37,186.0,South
SHP_ORD_0010667,ORD_0010667,2023-05-15,2023-05-19,2023-05-19,12,74.0,South
SHP_ORD_0010668,ORD_0010668,2023-05-15,2023-05-17,2023-05-19,23,144.0,South
SHP_ORD_0010669,ORD_0010669,2023-05-16,2023-05-21,2023-05-21,15,80.0,South
SHP_ORD_0010670,ORD_0010670,2023-05-16,2023-05-18,2023-05-18,8,66.0,South
SHP_ORD_0010671,ORD_0010671,2023-05-15,2023-05-20,2023-05-20,27,104.0,South
SHP_ORD_0010672,ORD_0010672,2023-05-16,2023-05-18,2023-05-18,52,154.0,South
SHP_ORD_0010673,ORD_0010673,2023-05-16,2023-05-20,2023-05-20,34,118.0,South
SHP_ORD_0010674,ORD_0010674,2023-05-16,2023-05-20,2023-05-20,32,114.0,South
SHP_ORD_0010675,ORD_0010675,2023-05-15,2023-05-17,2023-05-17,30,110.0,South
SHP_ORD_0010676,ORD_0010676,2023-05-15,2023-05-17,2023-05-17,36,122.0,South
SHP_ORD_0010677,ORD_0010677,2023-05-15,2023-05-18,2023-05-18,25,100.0,South
SHP_ORD_0010678,ORD_0010678,2023-05-15,2023-05-18,2023-05-18,8,66.0,South
SHP_ORD_0010679,ORD_0010679,2023-05-16,2023-05-20,2023-05-20,42,134.0,South
SHP_ORD_0010680,ORD_0010680,2023-05-15,2023-05-20,2023-05-20,21,92.0,South
SHP_ORD_0010681,ORD_0010681,2023-05-16,2023-05-18,2023-05-21,13,114.0,East
SHP_ORD_0010682,ORD_0010682,2023-05-16,2023-05-18,2023-05-18,38,126.0,East
SHP_ORD_0010683,ORD_0010683,2023-05-16,2023-05-19,2023-05-19,32,114.0,East
SHP_ORD_0010684,ORD_0010684,2023-05-16,2023-05-21,2023-05-21,19,88.0,East
SHP_ORD_0010685,ORD_0010685,2023-05-16,2023-05-18,2023-05-18,22,94.0,East
SHP_ORD_0010686,ORD_0010686,2023-05-16,2023-05-18,2023-05-21,31,168.0,East
SHP_ORD_0010687,ORD_0010687,2023-05-16,2023-05-18,2023-05-18,9,68.0,East
SHP_ORD_0010688,ORD_0010688,2023-05-16,2023-05-20,2023-05-20,36,122.0,East
SHP_ORD_0010689,ORD_0010689,2023-05-15,2023-05-20,2023-05-23,10,105.0,East
SHP_ORD_0010690,ORD_0010690,2023-05-16,2023-05-19,2023-05-19,11,72.0,East
SHP_ORD_0010691,ORD_0010691,2023-05-16,2023-05-20,2023-05-20,39,128.0,East
SHP_ORD_0010692,ORD_0010692,2023-05-15,2023-05-19,2023-05-19,50,150.0,East
SHP_ORD_0010693,ORD_0010693,2023-05-15,2023-05-20,2023-05-20,39,128.0,East
SHP_ORD_0010694,ORD_0010694,2023-05-16,2023-05-20,2023-05-20,39,128.0,East
SHP_ORD_0010695,ORD_0010695,2023-05-16,2023-05-21,2023-05-21,36,122.0,East
SHP_ORD_0010696,ORD_0010696,2023-05-16,2023-05-18,2023-05-18,39,128.0,East
SHP_ORD_0010697,ORD_0010697,2023-05-16,2023-05-18,2023-05-18,34,118.0,East
SHP_ORD_0010698,ORD_0010698,2023-05-15,2023-05-17,2023-05-20,10,105.0,East
SHP_ORD_0010699,ORD_0010699,2023-05-16,2023-05-20,2023-05-20,52,154.0,East
SHP_ORD_0010700,ORD_0010700,2023-05-16,2023-05-20,2023-05-21,20,135.0,East
SHP_ORD_0010701,ORD_0010701,2023-05-16,2023-05-18,2023-05-18,6,62.0,West
SHP_ORD_0010702,ORD_0010702,2023-05-16,2023-05-18,2023-05-18,49,148.0,West
SHP_ORD_0010703,ORD_0010703,2023-05-15,2023-05-19,2023-05-19,39,128.0,West
SHP_ORD_0010704,ORD_0010704,2023-05-16,2023-05-18,2023-05-19,22,141.0,West
SHP_ORD_0010705,ORD_0010705,2023-05-15,2023-05-19,2023-05-19,37,124.0,West
SHP_ORD_0010706,ORD_0010706,2023-05-16,2023-05-20,2023-05-20,51,152.0,West
SHP_ORD_0010707,ORD_0010707,2023-05-15,2023-05-17,2023-05-17,7,64.0,West
SHP_ORD_0010708,ORD_0010708,2023-05-15,2023-05-20,2023-05-20,49,148.0,West
SHP_ORD_0010709,ORD_0010709,2023-05-15,2023-05-20,2023-05-20,10,70.0,West
SHP_ORD_0010710,ORD_0010710,2023-05-15,2023-05-20,2023-05-20,17,84.0,West
SHP_ORD_0010711,ORD_0010711,2023-05-16,2023-05-18,2023-05-19,39,192.0,West
SHP_ORD_0010712,ORD_0010712,2023-05-15,2023-05-17,2023-05-17,50,150.0,West
SHP_ORD_0010713,ORD_0010713,2023-05-16,2023-05-19,2023-05-19,50,150.0,West
SHP_ORD_0010714,ORD_0010714,2023-05-15,2023-05-17,2023-05-17,39,128.0,West
SHP_ORD_0010715,ORD_0010715,2023-05-15,2023-05-18,2023-05-18,47,144.0,West
SHP_ORD_0010716,ORD_0010716,2023-05-16,2023-05-19,2023-05-19,50,150.0,West
SHP_ORD_0010717,ORD_0010717,2023-05-15,2023-05-18,2023-05-18,30,110.0,West
SHP_ORD_0010718,ORD_0010718,2023-05-16,2023-05-19,2023-05-19,9,68.0,West
SHP_ORD_0010719,ORD_0010719,2023-05-15,2023-05-20,2023-05-20,48,146.0,West
SHP_ORD_0010720,ORD_0010720,2023-05-15,2023-05-17,2023-05-17,28,106.0,West
SHP_ORD_0010721,ORD_0010721,2023-05-17,2023-05-22,2023-05-22,12,74.0,North
SHP_ORD_0010722,ORD_0010722,2023-05-16,2023-05-18,2023-05-18,38,126.0,North
SHP_ORD_0010723,ORD_0010723,2023-05-17,2023-05-19,2023-05-19,24,98.0,North
SHP_ORD_0010724,ORD_0010724,2023-05-17,2023-05-20,2023-05-20,25,100.0,North
SHP_ORD_0010725,ORD_0010725,2023-05-16,2023-05-18,2023-05-18,19,88.0,North
SHP_ORD_0010726,ORD_0010726,2023-05-16,2023-05-21,2023-05-21,43,136.0,North
SHP_ORD_0010727,ORD_0010727,2023-05-17,2023-05-20,2023-05-20,12,74.0,North
SHP_ORD_0010728,ORD_0010728,2023-05-17,2023-05-19,2023-05-19,45,140.0,North
SHP_ORD_0010729,ORD_0010729,2023-05-17,2023-05-21,2023-05-21,17,84.0,North
SHP_ORD_0010730,ORD_0010730,2023-05-17,2023-05-22,2023-05-22,12,74.0,North
SHP_ORD_0010731,ORD_0010731,2023-05-17,2023-05-19,2023-05-19,22,94.0,North
SHP_ORD_0010732,ORD_0010732,2023-05-17,2023-05-19,2023-05-21,44,207.0,North
SHP_ORD_0010733,ORD_0010733,2023-05-16,2023-05-18,2023-05-18,29,108.0,North
SHP_ORD_0010734,ORD_0010734,2023-05-16,2023-05-21,2023-05-21,42,134.0,North
SHP_ORD_0010735,ORD_0010735,2023-05-16,2023-05-18,2023-05-18,47,144.0,North
SHP_ORD_0010736,ORD_0010736,2023-05-16,2023-05-20,2023-05-20,44,138.0,North
SHP_ORD_0010737,ORD_0010737,2023-05-17,2023-05-19,2023-05-19,33,116.0,North
SHP_ORD_0010738,ORD_0010738,2023-05-17,2023-05-20,2023-05-20,7,64.0,North
SHP_ORD_0010739,ORD_0010739,2023-05-16,2023-05-18,2023-05-18,40,130.0,North
SHP_ORD_0010740,ORD_0010740,2023-05-17,2023-05-21,2023-05-23,18,129.0,North
SHP_ORD_0010741,ORD_0010741,2023-05-17,2023-05-19,2023-05-19,7,64.0,South
SHP_ORD_0010742,ORD_0010742,2023-05-16,2023-05-18,2023-05-18,29,108.0,South
SHP_ORD_0010743,ORD_0010743,2023-05-17,2023-05-21,2023-05-21,24,98.0,South
SHP_ORD_0010744,ORD_0010744,2023-05-16,2023-05-20,2023-05-20,25,100.0,South
SHP_ORD_0010745,ORD_0010745,2023-05-16,2023-05-20,2023-05-20,21,92.0,South
SHP_ORD_0010746,ORD_0010746,2023-05-16,2023-05-19,2023-05-19,36,122.0,South
SHP_ORD_0010747,ORD_0010747,2023-05-16,2023-05-19,2023-05-19,8,66.0,South
SHP_ORD_0010748,ORD_0010748,2023-05-17,2023-05-20,2023-05-20,32,114.0,South
SHP_ORD_0010749,ORD_0010749,2023-05-16,2023-05-21,2023-05-21,13,76.0,South
SHP_ORD_0010750,ORD_0010750,2023-05-16,2023-05-21,2023-05-21,10,70.0,South
SHP_ORD_0010751,ORD_0010751,2023-05-17,2023-05-22,2023-05-24,34,177.0,South
SHP_ORD_0010752,ORD_0010752,2023-05-16,2023-05-20,2023-05-20,38,126.0,South
SHP_ORD_0010753,ORD_0010753,2023-05-17,2023-05-19,2023-05-19,31,112.0,South
SHP_ORD_0010754,ORD_0010754,2023-05-16,2023-05-18,2023-05-18,53,156.0,South
SHP_ORD_0010755,ORD_0010755,2023-05-17,2023-05-20,2023-05-20,39,128.0,South
SHP_ORD_0010756,ORD_0010756,2023-05-17,2023-05-21,2023-05-21,39,128.0,South
SHP_ORD_0010757,ORD_0010757,2023-05-17,2023-05-22,2023-05-22,18,86.0,South
SHP_ORD_0010758,ORD_0010758,2023-05-16,2023-05-20,2023-05-20,7,64.0,South
SHP_ORD_0010759,ORD_0010759,2023-05-17,2023-05-21,2023-05-21,39,128.0,South
SHP_ORD_0010760,ORD_0010760,2023-05-16,2023-05-19,2023-05-19,17,84.0,South
SHP_ORD_0010761,ORD_0010761,2023-05-17,2023-05-21,2023-05-22,7,96.0,East
SHP_ORD_0010762,ORD_0010762,2023-05-17,2023-05-20,2023-05-20,33,116.0,East
SHP_ORD_0010763,ORD_0010763,2023-05-17,2023-05-20,2023-05-22,25,150.0,East
SHP_ORD_0010764,ORD_0010764,2023-05-17,2023-05-20,2023-05-22,23,144.0,East
SHP_ORD_0010765,ORD_0010765,2023-05-16,2023-05-21,2023-05-21,17,84.0,East
SHP_ORD_0010766,ORD_0010766,2023-05-16,2023-05-21,2023-05-21,43,136.0,East
SHP_ORD_0010767,ORD_0010767,2023-05-17,2023-05-19,2023-05-19,7,64.0,East
SHP_ORD_0010768,ORD_0010768,2023-05-16,2023-05-19,2023-05-20,34,177.0,East
SHP_ORD_0010769,ORD_0010769,2023-05-16,2023-05-18,2023-05-19,18,129.0,East
SHP_ORD_0010770,ORD_0010770,2023-05-16,2023-05-19,2023-05-21,11,108.0,East
SHP_ORD_0010771,ORD_0010771,2023-05-17,2023-05-19,2023-05-19,26,102.0,East
SHP_ORD_0010772,ORD_0010772,2023-05-17,2023-05-19,2023-05-19,48,146.0,East
SHP_ORD_0010773,ORD_0010773,2023-05-16,2023-05-18,2023-05-20,40,195.0,East
SHP_ORD_0010774,ORD_0010774,2023-05-16,2023-05-21,2023-05-21,36,122.0,East
SHP_ORD_0010775,ORD_0010775,2023-05-17,2023-05-21,2023-05-21,26,102.0,East
SHP_ORD_0010776,ORD_0010776,2023-05-16,2023-05-21,2023-05-21,42,134.0,East
SHP_ORD_0010777,ORD_0010777,2023-05-16,2023-05-21,2023-05-21,36,122.0,East
SHP_ORD_0010778,ORD_0010778,2023-05-16,2023-05-20,2023-05-20,7,64.0,East
SHP_ORD_0010779,ORD_0010779,2023-05-16,2023-05-20,2023-05-20,26,102.0,East
SHP_ORD_0010780,ORD_0010780,2023-05-16,2023-05-19,2023-05-19,17,84.0,East
SHP_ORD_0010781,ORD_0010781,2023-05-17,2023-05-21,2023-05-21,7,64.0,West
SHP_ORD_0010782,ORD_0010782,2023-05-16,2023-05-21,2023-05-21,33,116.0,West
SHP_ORD_0010783,ORD_0010783,2023-05-16,2023-05-21,2023-05-21,24,98.0,West
SHP_ORD_0010784,ORD_0010784,2023-05-16,2023-05-21,2023-05-21,22,94.0,West
SHP_ORD_0010785,ORD_0010785,2023-05-17,2023-05-20,2023-05-20,22,94.0,West
SHP_ORD_0010786,ORD_0010786,2023-05-17,2023-05-21,2023-05-21,32,114.0,West
SHP_ORD_0010787,ORD_0010787,2023-05-16,2023-05-18,2023-05-18,12,74.0,West
SHP_ORD_0010788,ORD_0010788,2023-05-16,2023-05-19,2023-05-19,33,116.0,West
SHP_ORD_0010789,ORD_0010789,2023-05-17,2023-05-20,2023-05-20,12,74.0,West
SHP_ORD_0010790,ORD_0010790,2023-05-16,2023-05-18,2023-05-21,13,114.0,West
SHP_ORD_0010791,ORD_0010791,2023-05-16,2023-05-18,2023-05-18,23,96.0,West
SHP_ORD_0010792,ORD_0010792,2023-05-16,2023-05-20,2023-05-20,52,154.0,West
SHP_ORD_0010793,ORD_0010793,2023-05-17,2023-05-19,2023-05-19,37,124.0,West
SHP_ORD_0010794,ORD_0010794,2023-05-16,2023-05-20,2023-05-20,36,122.0,West
SHP_ORD_0010795,ORD_0010795,2023-05-16,2023-05-21,2023-05-21,31,112.0,West
SHP_ORD_0010796,ORD_0010796,2023-05-17,2023-05-22,2023-05-22,34,118.0,West
SHP_ORD_0010797,ORD_0010797,2023-05-16,2023-05-21,2023-05-24,21,138.0,West
SHP_ORD_0010798,ORD_0010798,2023-05-17,2023-05-20,2023-05-20,11,72.0,West
SHP_ORD_0010799,ORD_0010799,2023-05-17,2023-05-22,2023-05-22,56,162.0,West
SHP_ORD_0010800,ORD_0010800,2023-05-16,2023-05-19,2023-05-22,20,135.0,West
SHP_ORD_0010801,ORD_0010801,2023-05-18,2023-05-22,2023-05-22,11,72.0,North
SHP_ORD_0010802,ORD_0010802,2023-05-18,2023-05-21,2023-05-21,27,104.0,North
SHP_ORD_0010803,ORD_0010803,2023-05-17,2023-05-21,2023-05-21,23,96.0,North
SHP_ORD_0010804,ORD_0010804,2023-05-17,2023-05-20,2023-05-20,24,98.0,North
SHP_ORD_0010805,ORD_0010805,2023-05-18,2023-05-22,2023-05-22,23,96.0,North
SHP_ORD_0010806,ORD_0010806,2023-05-18,2023-05-23,2023-05-25,40,195.0,North
SHP_ORD_0010807,ORD_0010807,2023-05-17,2023-05-21,2023-05-21,6,62.0,North
